Fz,ax_g,ay_g
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
200,-0.00046202908383182595,0.01440178345241437
