current,temperature,rpm,torque,efficiency
990,120,2200,50,90.35
990,120,2200,60,91.37
990,120,2200,70,92.11
990,120,2200,80,92.56
990,120,2200,90,92.72
990,120,2200,100,92.61
990,120,2200,110,92.2
990,120,2200,120,91.52
990,120,2200,130,90.54
990,120,2200,140,89.29
990,120,2200,150,87.74
990,120,2200,160,85.91
990,120,2200,170,83.75
990,120,2200,180,81.27
990,120,2300,0,80.46
990,120,2300,10,83.01
990,120,2300,20,85.26
990,120,2300,30,87.21
990,120,2300,40,88.86
990,120,2300,50,90.24
990,120,2300,60,91.32
990,120,2300,70,92.13
990,120,2300,80,92.64
990,120,2300,90,92.88
990,120,2300,100,92.82
990,120,2300,110,92.49
990,120,2300,120,91.86
990,120,2300,130,90.96
990,120,2300,140,89.76
990,120,2300,150,88.29
990,120,2300,160,86.52
990,120,2300,170,84.45
990,120,2300,180,82.05
990,120,2400,0,80.04
990,120,2400,10,82.64
990,120,2400,20,84.95
990,120,2400,30,86.97
990,120,2400,40,88.69
990,120,2400,50,90.12
990,120,2400,60,91.27
990,120,2400,70,92.13
990,120,2400,80,92.71
990,120,2400,90,93.0
990,120,2400,100,93.01
990,120,2400,110,92.74
990,120,2400,120,92.17
990,120,2400,130,91.33
990,120,2400,140,90.2
990,120,2400,150,88.78
990,120,2400,160,87.08
990,120,2400,170,85.08
990,120,2400,180,82.76
990,120,2500,0,79.63
990,120,2500,10,82.29
990,120,2500,20,84.66
990,120,2500,30,86.73
990,120,2500,40,88.51
990,120,2500,50,90.0
990,120,2500,60,91.2
990,120,2500,70,92.12
990,120,2500,80,92.76
990,120,2500,90,93.11
990,120,2500,100,93.17
990,120,2500,110,92.96
990,120,2500,120,92.45
990,120,2500,130,91.66
990,120,2500,140,90.59
990,120,2500,150,89.23
990,120,2500,160,87.59
990,120,2500,170,85.65
990,120,2500,180,83.4
990,120,2600,0,79.24
990,120,2600,10,81.96
990,120,2600,20,84.38
990,120,2600,30,86.5
990,120,2600,40,88.33
990,120,2600,50,89.87
990,120,2600,60,91.13
990,120,2600,70,92.1
990,120,2600,80,92.79
990,120,2600,90,93.19
990,120,2600,100,93.31
990,120,2600,110,93.15
990,120,2600,120,92.7
990,120,2600,130,91.96
990,120,2600,140,90.94
990,120,2600,150,89.63
990,120,2600,160,88.04
990,120,2600,170,86.17
990,120,2600,180,83.98
990,120,2700,0,79.0
990,120,2700,10,81.64
990,120,2700,20,84.11
990,120,2700,30,86.28
990,120,2700,40,88.16
990,120,2700,50,89.75
990,120,2700,60,91.05
990,120,2700,70,92.08
990,120,2700,80,92.81
990,120,2700,90,93.27
990,120,2700,100,93.43
990,120,2700,110,93.31
990,120,2700,120,92.91
990,120,2700,130,92.23
990,120,2700,140,91.25
990,120,2700,150,90.0
990,120,2700,160,88.45
990,120,2700,170,86.63
990,120,2700,180,84.5
990,120,2800,0,79.0
990,120,2800,10,81.34
990,120,2800,20,83.85
990,120,2800,30,86.07
990,120,2800,40,87.99
990,120,2800,50,89.63
990,120,2800,60,90.98
990,120,2800,70,92.04
990,120,2800,80,92.82
990,120,2800,90,93.32
990,120,2800,100,93.53
990,120,2800,110,93.46
990,120,2800,120,93.1
990,120,2800,130,92.46
990,120,2800,140,91.53
990,120,2800,150,90.32
990,120,2800,160,88.82
990,120,2800,170,87.04
990,120,2800,180,84.96
990,120,2900,0,79.0
990,120,2900,10,81.06
990,120,2900,20,83.61
990,120,2900,30,85.87
990,120,2900,40,87.83
990,120,2900,50,89.51
990,120,2900,60,90.9
990,120,2900,70,92.01
990,120,2900,80,92.83
990,120,2900,90,93.37
990,120,2900,100,93.62
990,120,2900,110,93.58
990,120,2900,120,93.27
990,120,2900,130,92.66
990,120,2900,140,91.77
990,120,2900,150,90.6
990,120,2900,160,89.14
990,120,2900,170,87.4
990,120,2900,180,85.37
990,120,3000,0,79.0
990,120,3000,10,80.81
990,120,3000,20,83.4
990,120,3000,30,85.69
990,120,3000,40,87.69
990,120,3000,50,89.4
990,120,3000,60,90.83
990,120,3000,70,91.97
990,120,3000,80,92.83
990,120,3000,90,93.4
990,120,3000,100,93.69
990,120,3000,110,93.69
990,120,3000,120,93.41
990,120,3000,130,92.84
990,120,3000,140,91.99
990,120,3000,150,90.85
990,120,3000,160,89.43
990,120,3000,170,87.72
990,120,3000,180,85.73
990,120,3100,0,79.0
990,120,3100,10,80.58
990,120,3100,20,83.2
990,120,3100,30,85.53
990,120,3100,40,87.56
990,120,3100,50,89.3
990,120,3100,60,90.76
990,120,3100,70,91.93
990,120,3100,80,92.82
990,120,3100,90,93.42
990,120,3100,100,93.74
990,120,3100,110,93.78
990,120,3100,120,93.52
990,120,3100,130,92.99
990,120,3100,140,92.17
990,120,3100,150,91.06
990,120,3100,160,89.67
990,120,3100,170,87.99
990,120,3100,180,86.03
990,120,3200,0,79.0
990,120,3200,10,80.39
990,120,3200,20,83.03
990,120,3200,30,85.39
990,120,3200,40,87.44
990,120,3200,50,89.21
990,120,3200,60,90.7
990,120,3200,70,91.9
990,120,3200,80,92.81
990,120,3200,90,93.44
990,120,3200,100,93.79
990,120,3200,110,93.85
990,120,3200,120,93.62
990,120,3200,130,93.11
990,120,3200,140,92.32
990,120,3200,150,91.24
990,120,3200,160,89.87
990,120,3200,170,88.23
990,120,3200,180,86.29
990,120,3300,0,79.0
990,120,3300,10,80.22
990,120,3300,20,82.89
990,120,3300,30,85.26
990,120,3300,40,87.34
990,120,3300,50,89.13
990,120,3300,60,90.64
990,120,3300,70,91.86
990,120,3300,80,92.8
990,120,3300,90,93.45
990,120,3300,100,93.82
990,120,3300,110,93.9
990,120,3300,120,93.7
990,120,3300,130,93.21
990,120,3300,140,92.44
990,120,3300,150,91.38
990,120,3300,160,90.04
990,120,3300,170,88.42
990,120,3300,180,86.51
990,120,3400,0,79.0
990,120,3400,10,80.08
990,120,3400,20,82.77
990,120,3400,30,85.16
990,120,3400,40,87.26
990,120,3400,50,89.07
990,120,3400,60,90.59
990,120,3400,70,91.83
990,120,3400,80,92.79
990,120,3400,90,93.46
990,120,3400,100,93.85
990,120,3400,110,93.95
990,120,3400,120,93.76
990,120,3400,130,93.29
990,120,3400,140,92.54
990,120,3400,150,91.5
990,120,3400,160,90.18
990,120,3400,170,88.57
990,120,3400,180,86.67
990,120,3500,0,79.0
990,120,3500,10,79.98
990,120,3500,20,82.68
990,120,3500,30,85.08
990,120,3500,40,87.2
990,120,3500,50,89.02
990,120,3500,60,90.56
990,120,3500,70,91.81
990,120,3500,80,92.78
990,120,3500,90,93.46
990,120,3500,100,93.86
990,120,3500,110,93.98
990,120,3500,120,93.81
990,120,3500,130,93.35
990,120,3500,140,92.61
990,120,3500,150,91.58
990,120,3500,160,90.27
990,120,3500,170,88.68
990,120,3500,180,86.8
990,120,3600,0,79.0
990,120,3600,10,79.91
990,120,3600,20,82.62
990,120,3600,30,85.03
990,120,3600,40,87.15
990,120,3600,50,88.98
990,120,3600,60,90.53
990,120,3600,70,91.79
990,120,3600,80,92.77
990,120,3600,90,93.46
990,120,3600,100,93.87
990,120,3600,110,93.99
990,120,3600,120,93.83
990,120,3600,130,93.39
990,120,3600,140,92.65
990,120,3600,150,91.64
990,120,3600,160,90.34
990,120,3600,170,88.75
990,120,3600,180,86.88
990,120,3700,0,79.0
990,120,3700,10,79.87
990,120,3700,20,82.58
990,120,3700,30,85.0
990,120,3700,40,87.12
990,120,3700,50,88.96
990,120,3700,60,90.51
990,120,3700,70,91.78
990,120,3700,80,92.76
990,120,3700,90,93.46
990,120,3700,100,93.87
990,120,3700,110,94.0
990,120,3700,120,93.84
990,120,3700,130,93.4
990,120,3700,140,92.67
990,120,3700,150,91.66
990,120,3700,160,90.36
990,120,3700,170,88.78
990,120,3700,180,86.92
990,120,3800,0,79.0
990,120,3800,10,79.86
990,120,3800,20,82.58
990,120,3800,30,84.99
990,120,3800,40,87.12
990,120,3800,50,88.96
990,120,3800,60,90.51
990,120,3800,70,91.77
990,120,3800,80,92.76
990,120,3800,90,93.45
990,120,3800,100,93.87
990,120,3800,110,93.99
990,120,3800,120,93.84
990,120,3800,130,93.39
990,120,3800,140,92.67
990,120,3800,150,91.66
990,120,3800,160,90.36
990,120,3800,170,88.78
990,120,3800,180,86.91
990,120,3900,0,79.0
990,120,3900,10,79.89
990,120,3900,20,82.6
990,120,3900,30,85.01
990,120,3900,40,87.13
990,120,3900,50,88.97
990,120,3900,60,90.51
990,120,3900,70,91.78
990,120,3900,80,92.75
990,120,3900,90,93.45
990,120,3900,100,93.85
990,120,3900,110,93.98
990,120,3900,120,93.81
990,120,3900,130,93.37
990,120,3900,140,92.64
990,120,3900,150,91.62
990,120,3900,160,90.32
990,120,3900,170,88.73
990,120,3900,180,86.86
990,120,4000,0,79.0
990,120,4000,10,79.95
990,120,4000,20,82.65
990,120,4000,30,85.06
990,120,4000,40,87.17
990,120,4000,50,88.99
990,120,4000,60,90.53
990,120,4000,70,91.78
990,120,4000,80,92.75
990,120,4000,90,93.43
990,120,4000,100,93.83
990,120,4000,110,93.95
990,120,4000,120,93.78
990,120,4000,130,93.32
990,120,4000,140,92.58
990,120,4000,150,91.55
990,120,4000,160,90.24
990,120,4000,170,88.65
990,120,4000,180,86.77
990,120,4100,0,79.0
990,120,4100,10,80.04
990,120,4100,20,82.73
990,120,4100,30,85.12
990,120,4100,40,87.22
990,120,4100,50,89.03
990,120,4100,60,90.55
990,120,4100,70,91.79
990,120,4100,80,92.75
990,120,4100,90,93.42
990,120,4100,100,93.81
990,120,4100,110,93.91
990,120,4100,120,93.72
990,120,4100,130,93.25
990,120,4100,140,92.5
990,120,4100,150,91.46
990,120,4100,160,90.14
990,120,4100,170,88.53
990,120,4100,180,86.63
990,120,4200,0,79.0
990,120,4200,10,80.17
990,120,4200,20,82.84
990,120,4200,30,85.21
990,120,4200,40,87.29
990,120,4200,50,89.08
990,120,4200,60,90.59
990,120,4200,70,91.81
990,120,4200,80,92.75
990,120,4200,90,93.4
990,120,4200,100,93.77
990,120,4200,110,93.85
990,120,4200,120,93.65
990,120,4200,130,93.16
990,120,4200,140,92.39
990,120,4200,150,91.33
990,120,4200,160,89.99
990,120,4200,170,88.37
990,120,4200,180,86.45
990,120,4300,0,79.0
990,120,4300,10,80.33
990,120,4300,20,82.97
990,120,4300,30,85.32
990,120,4300,40,87.38
990,120,4300,50,89.15
990,120,4300,60,90.63
990,120,4300,70,91.83
990,120,4300,80,92.75
990,120,4300,90,93.38
990,120,4300,100,93.72
990,120,4300,110,93.78
990,120,4300,120,93.56
990,120,4300,130,93.05
990,120,4300,140,92.26
990,120,4300,150,91.18
990,120,4300,160,89.81
990,120,4300,170,88.16
990,120,4300,180,86.23
990,120,4400,0,79.0
990,120,4400,10,80.51
990,120,4400,20,83.13
990,120,4400,30,85.45
990,120,4400,40,87.48
990,120,4400,50,89.23
990,120,4400,60,90.69
990,120,4400,70,91.86
990,120,4400,80,92.75
990,120,4400,90,93.35
990,120,4400,100,93.67
990,120,4400,110,93.7
990,120,4400,120,93.45
990,120,4400,130,92.91
990,120,4400,140,92.09
990,120,4400,150,90.99
990,120,4400,160,89.6
990,120,4400,170,87.92
990,120,4400,180,85.96
990,120,4500,0,79.0
990,120,4500,10,80.72
990,120,4500,20,83.31
990,120,4500,30,85.61
990,120,4500,40,87.6
990,120,4500,50,89.32
990,120,4500,60,90.74
990,120,4500,70,91.88
990,120,4500,80,92.74
990,120,4500,90,93.31
990,120,4500,100,93.6
990,120,4500,110,93.6
990,120,4500,120,93.32
990,120,4500,130,92.75
990,120,4500,140,91.9
990,120,4500,150,90.76
990,120,4500,160,89.34
990,120,4500,170,87.63
990,120,4500,180,85.64
990,120,4600,0,79.0
990,120,4600,10,80.97
990,120,4600,20,83.52
990,120,4600,30,85.78
990,120,4600,40,87.74
990,120,4600,50,89.41
990,120,4600,60,90.8
990,120,4600,70,91.91
990,120,4600,80,92.73
990,120,4600,90,93.27
990,120,4600,100,93.52
990,120,4600,110,93.49
990,120,4600,120,93.17
990,120,4600,130,92.57
990,120,4600,140,91.68
990,120,4600,150,90.5
990,120,4600,160,89.05
990,120,4600,170,87.3
990,120,4600,180,85.27
990,120,4700,0,79.0
990,120,4700,10,81.23
990,120,4700,20,83.74
990,120,4700,30,85.96
990,120,4700,40,87.88
990,120,4700,50,89.52
990,120,4700,60,90.87
990,120,4700,70,91.94
990,120,4700,80,92.72
990,120,4700,90,93.21
990,120,4700,100,93.43
990,120,4700,110,93.35
990,120,4700,120,92.99
990,120,4700,130,92.35
990,120,4700,140,91.42
990,120,4700,150,90.21
990,120,4700,160,88.71
990,120,4700,170,86.93
990,120,4700,180,84.86
990,120,4800,0,79.0
990,120,4800,10,81.52
990,120,4800,20,83.99
990,120,4800,30,86.16
990,120,4800,40,88.04
990,120,4800,50,89.63
990,120,4800,60,90.93
990,120,4800,70,91.96
990,120,4800,80,92.69
990,120,4800,90,93.15
990,120,4800,100,93.31
990,120,4800,110,93.2
990,120,4800,120,92.79
990,120,4800,130,92.11
990,120,4800,140,91.13
990,120,4800,150,89.88
990,120,4800,160,88.34
990,120,4800,170,86.51
990,120,4800,180,84.38
990,120,4900,0,79.11
990,120,4900,10,81.83
990,120,4900,20,84.25
990,120,4900,30,86.37
990,120,4900,40,88.2
990,120,4900,50,89.74
990,120,4900,60,91.0
990,120,4900,70,91.97
990,120,4900,80,92.66
990,120,4900,90,93.06
990,120,4900,100,93.18
990,120,4900,110,93.02
990,120,4900,120,92.57
990,120,4900,130,91.83
990,120,4900,140,90.81
990,120,4900,150,89.5
990,120,4900,160,87.91
990,120,4900,170,86.04
990,120,4900,180,83.85
990,120,5000,0,79.49
990,120,5000,10,82.15
990,120,5000,20,84.52
990,120,5000,30,86.59
990,120,5000,40,88.36
990,120,5000,50,89.85
990,120,5000,60,91.06
990,120,5000,70,91.98
990,120,5000,80,92.62
990,120,5000,90,92.97
990,120,5000,100,93.03
990,120,5000,110,92.81
990,120,5000,120,92.31
990,120,5000,130,91.52
990,120,5000,140,90.45
990,120,5000,150,89.09
990,120,5000,160,87.45
990,120,5000,170,85.51
990,120,5000,180,83.26
990,120,5100,0,79.88
990,120,5100,10,82.49
990,120,5100,20,84.8
990,120,5100,30,86.81
990,120,5100,40,88.53
990,120,5100,50,89.97
990,120,5100,60,91.11
990,120,5100,70,91.98
990,120,5100,80,92.56
990,120,5100,90,92.85
990,120,5100,100,92.86
990,120,5100,110,92.58
990,120,5100,120,92.02
990,120,5100,130,91.18
990,120,5100,140,90.04
990,120,5100,150,88.63
990,120,5100,160,86.93
990,120,5100,170,84.93
990,120,5100,180,82.61
990,120,5200,0,80.3
990,120,5200,10,82.84
990,120,5200,20,85.09
990,120,5200,30,87.04
990,120,5200,40,88.7
990,120,5200,50,90.07
990,120,5200,60,91.16
990,120,5200,70,91.96
990,120,5200,80,92.48
990,120,5200,90,92.71
990,120,5200,100,92.66
990,120,5200,110,92.32
990,120,5200,120,91.7
990,120,5200,130,90.79
990,120,5200,140,89.6
990,120,5200,150,88.12
990,120,5200,160,86.36
990,120,5200,170,84.29
990,120,5200,180,81.89
990,120,5300,0,80.72
990,120,5300,10,83.2
990,120,5300,20,85.39
990,120,5300,30,87.27
990,120,5300,40,88.87
990,120,5300,50,90.17
990,120,5300,60,91.19
990,120,5300,70,91.93
990,120,5300,80,92.38
990,120,5300,90,92.55
990,120,5300,100,92.43
990,120,5300,110,92.03
990,120,5300,120,91.34
990,120,5300,130,90.37
990,120,5300,140,89.11
990,120,5300,150,87.57
990,120,5300,160,85.73
990,120,5300,170,83.58
990,120,5300,180,81.1
990,120,5400,0,81.16
990,120,5400,10,83.57
990,120,5400,20,85.69
990,120,5400,30,87.5
990,120,5400,40,89.02
990,120,5400,50,90.26
990,120,5400,60,91.21
990,120,5400,70,91.88
990,120,5400,80,92.26
990,120,5400,90,92.36
990,120,5400,100,92.17
990,120,5400,110,91.7
990,120,5400,120,90.94
990,120,5400,130,89.9
990,120,5400,140,88.57
990,120,5400,150,86.96
990,120,5400,160,85.04
990,120,5400,170,82.8
990,120,5400,180,80.22
990,120,5500,0,81.6
990,120,5500,10,83.94
990,120,5500,20,85.98
990,120,5500,30,87.72
990,120,5500,40,89.17
990,120,5500,50,90.34
990,120,5500,60,91.21
990,120,5500,70,91.81
990,120,5500,80,92.12
990,120,5500,90,92.14
990,120,5500,100,91.88
990,120,5500,110,91.33
990,120,5500,120,90.5
990,120,5500,130,89.39
990,120,5500,140,87.99
990,120,5500,150,86.3
990,120,5500,160,84.28
990,120,5500,170,81.94
990,120,5500,180,79.27
990,120,5600,0,82.05
990,120,5600,10,84.31
990,120,5600,20,86.28
990,120,5600,30,87.94
990,120,5600,40,89.31
990,120,5600,50,90.39
990,120,5600,60,91.19
990,120,5600,70,91.71
990,120,5600,80,91.94
990,120,5600,90,91.89
990,120,5600,100,91.55
990,120,5600,110,90.93
990,120,5600,120,90.02
990,120,5600,130,88.82
990,120,5600,140,87.35
990,120,5600,150,85.56
990,120,5600,160,83.44
990,120,5600,170,81.0
990,120,5600,180,79.0
990,120,5700,0,82.49
990,120,5700,10,84.68
990,120,5700,20,86.56
990,120,5700,30,88.14
990,120,5700,40,89.43
990,120,5700,50,90.43
990,120,5700,60,91.15
990,120,5700,70,91.58
990,120,5700,80,91.73
990,120,5700,90,91.6
990,120,5700,100,91.18
990,120,5700,110,90.47
990,120,5700,120,89.48
990,120,5700,130,88.21
990,120,5700,140,86.64
990,120,5700,150,84.75
990,120,5700,160,82.52
990,120,5700,170,79.96
990,120,5700,180,79.0
990,120,5800,0,82.94
990,120,5800,10,85.04
990,120,5800,20,86.83
990,120,5800,30,88.32
990,120,5800,40,89.53
990,120,5800,50,90.45
990,120,5800,60,91.08
990,120,5800,70,91.43
990,120,5800,80,91.49
990,120,5800,90,91.27
990,120,5800,100,90.76
990,120,5800,110,89.97
990,120,5800,120,88.9
990,120,5800,130,87.54
990,120,5800,140,85.87
990,120,5800,150,83.86
990,120,5800,160,81.51
990,120,5800,170,79.0
990,120,5800,180,79.0
990,120,5900,0,83.37
990,120,5900,10,85.38
990,120,5900,20,87.09
990,120,5900,30,88.49
990,120,5900,40,89.6
990,120,5900,50,90.43
990,120,5900,60,90.98
990,120,5900,70,91.23
990,120,5900,80,91.21
990,120,5900,90,90.9
990,120,5900,100,90.3
990,120,5900,110,89.42
990,120,5900,120,88.26
990,120,5900,130,86.8
990,120,5900,140,85.01
990,120,5900,150,82.87
990,120,5900,160,80.39
990,120,5900,170,79.0
990,120,5900,180,79.0
990,120,6000,0,83.79
990,120,6000,10,85.71
990,120,6000,20,87.32
990,120,6000,30,88.63
990,120,6000,40,89.65
990,120,6000,50,90.39
990,120,6000,60,90.84
990,120,6000,70,91.0
990,120,6000,80,90.88
990,120,6000,90,90.48
990,120,6000,100,89.79
990,120,6000,110,88.82
990,120,6000,120,87.56
990,120,6000,130,85.98
990,120,6000,140,84.05
990,120,6000,150,81.78
990,120,6000,160,79.15
990,120,6000,170,79.0
990,120,6000,180,79.0
990,120,6100,0,84.2
990,120,6100,10,86.02
990,120,6100,20,87.54
990,120,6100,30,88.74
990,120,6100,40,89.67
990,120,6100,50,90.31
990,120,6100,60,90.66
990,120,6100,70,90.73
990,120,6100,80,90.51
990,120,6100,90,90.01
990,120,6100,100,89.22
990,120,6100,110,88.15
990,120,6100,120,86.78
990,120,6100,130,85.06
990,120,6100,140,82.99
990,120,6100,150,80.56
990,120,6100,160,79.0
990,120,6100,170,79.0
990,120,6100,180,79.0
990,120,6200,0,84.58
990,120,6200,10,86.31
990,120,6200,20,87.72
990,120,6200,30,88.83
990,120,6200,40,89.65
990,120,6200,50,90.19
990,120,6200,60,90.44
990,120,6200,70,90.41
990,120,6200,80,90.09
990,120,6200,90,89.49
990,120,6200,100,88.6
990,120,6200,110,87.42
990,120,6200,120,85.91
990,120,6200,130,84.03
990,120,6200,140,81.79
990,120,6200,150,79.19
990,120,6200,160,79.0
990,120,6200,170,79.0
990,120,6200,180,79.0
990,120,6300,0,84.95
990,120,6300,10,86.57
990,120,6300,20,87.87
990,120,6300,30,88.88
990,120,6300,40,89.59
990,120,6300,50,90.02
990,120,6300,60,90.17
990,120,6300,70,90.03
990,120,6300,80,89.61
990,120,6300,90,88.9
990,120,6300,100,87.91
990,120,6300,110,86.6
990,120,6300,120,84.92
990,120,6300,130,82.86
990,120,6300,140,80.44
990,120,6300,150,79.0
990,120,6300,160,79.0
990,120,6300,170,79.0
990,120,6300,180,79.0
990,120,6400,0,85.28
990,120,6400,10,86.8
990,120,6400,20,87.99
990,120,6400,30,88.88
990,120,6400,40,89.49
990,120,6400,50,89.81
990,120,6400,60,89.85
990,120,6400,70,89.6
990,120,6400,80,89.07
990,120,6400,90,88.26
990,120,6400,100,87.14
990,120,6400,110,85.66
990,120,6400,120,83.78
990,120,6400,130,81.52
990,120,6400,140,79.0
990,120,6400,150,79.0
990,120,6400,160,79.0
990,120,6400,170,79.0
990,120,6400,180,79.0
990,120,6500,0,85.59
990,120,6500,10,86.99
990,120,6500,20,88.07
990,120,6500,30,88.85
990,120,6500,40,89.34
990,120,6500,50,89.55
990,120,6500,60,89.48
990,120,6500,70,89.12
990,120,6500,80,88.47
990,120,6500,90,87.54
990,120,6500,100,86.25
990,120,6500,110,84.55
990,120,6500,120,82.46
990,120,6500,130,79.96
990,120,6500,140,79.0
990,120,6500,150,79.0
990,120,6500,160,79.0
990,120,6500,170,79.0
990,120,6500,180,79.0
990,120,6600,0,85.85
990,120,6600,10,87.14
990,120,6600,20,88.1
990,120,6600,30,88.76
990,120,6600,40,89.14
990,120,6600,50,89.23
990,120,6600,60,89.04
990,120,6600,70,88.56
990,120,6600,80,87.8
990,120,6600,90,86.7
990,120,6600,100,85.19
990,120,6600,110,83.24
990,120,6600,120,80.88
990,120,6600,130,79.0
990,120,6600,140,79.0
990,120,6600,150,79.0
990,120,6600,160,79.0
990,120,6600,170,79.0
990,120,6600,180,79.0
990,120,6700,0,86.08
990,120,6700,10,87.25
990,120,6700,20,88.08
990,120,6700,30,88.62
990,120,6700,40,88.88
990,120,6700,50,88.85
990,120,6700,60,88.54
990,120,6700,70,87.94
990,120,6700,80,87.03
990,120,6700,90,85.68
990,120,6700,100,83.88
990,120,6700,110,81.63
990,120,6700,120,79.0
990,120,6700,130,79.0
990,120,6700,140,79.0
990,120,6700,150,79.0
990,120,6700,160,79.0
990,120,6700,170,79.0
990,120,6700,180,79.0
990,120,6800,0,86.26
990,120,6800,10,87.31
990,120,6800,20,88.01
990,120,6800,30,88.43
990,120,6800,40,88.56
990,120,6800,50,88.4
990,120,6800,60,87.96
990,120,6800,70,87.23
990,120,6800,80,86.05
990,120,6800,90,84.38
990,120,6800,100,82.22
990,120,6800,110,79.57
990,120,6800,120,79.0
990,120,6800,130,79.0
990,120,6800,140,79.0
990,120,6800,150,79.0
990,120,6800,160,79.0
990,120,6800,170,79.0
990,120,6800,180,79.0
990,120,6900,0,86.39
990,120,6900,10,87.31
990,120,6900,20,87.88
990,120,6900,30,88.16
990,120,6900,40,88.16
990,120,6900,50,87.88
990,120,6900,60,87.31
990,120,6900,70,86.3
990,120,6900,80,84.74
990,120,6900,90,82.63
990,120,6900,100,79.97
990,120,6900,110,79.0
990,120,6900,120,79.0
990,120,6900,130,79.0
990,120,6900,140,79.0
990,120,6900,150,79.0
990,120,6900,160,79.0
990,120,6900,170,79.0
990,120,6900,180,79.0
990,120,7000,0,86.46
990,120,7000,10,87.25
990,120,7000,20,87.68
990,120,7000,30,87.83
990,120,7000,40,87.7
990,120,7000,50,87.27
990,120,7000,60,86.42
990,120,7000,70,84.94
990,120,7000,80,82.81
990,120,7000,90,80.05
990,120,7000,100,79.0
990,120,7000,110,79.0
990,120,7000,120,79.0
990,120,7000,130,79.0
990,120,7000,140,79.0
990,120,7000,150,79.0
990,120,7000,160,79.0
990,120,7000,170,79.0
990,120,7000,180,79.0
990,120,7100,0,86.48
990,120,7100,10,87.12
990,120,7100,20,87.41
990,120,7100,30,87.42
990,120,7100,40,87.14
990,120,7100,50,86.44
990,120,7100,60,84.96
990,120,7100,70,82.69
990,120,7100,80,79.62
990,120,7100,90,79.0
990,120,7100,100,79.0
990,120,7100,110,79.0
990,120,7100,120,79.0
990,120,7100,130,79.0
990,120,7100,140,79.0
990,120,7100,150,79.0
990,120,7100,160,79.0
990,120,7100,170,79.0
990,120,7100,180,79.0
990,120,7200,0,86.43
990,120,7200,10,86.92
990,120,7200,20,87.06
990,120,7200,30,86.92
990,120,7200,40,86.33
990,120,7200,50,84.7
990,120,7200,60,81.97
990,120,7200,70,79.0
990,120,7200,80,79.0
990,120,7200,90,79.0
990,120,7200,100,79.0
990,120,7200,110,79.0
990,120,7200,120,79.0
990,120,7200,130,79.0
990,120,7200,140,79.0
990,120,7200,150,79.0
990,120,7200,160,79.0
990,120,7200,170,79.0
990,120,7200,180,79.0
990,120,7300,0,86.3
990,120,7300,10,86.63
990,120,7300,20,86.61
990,120,7300,30,86.04
990,120,7300,40,83.75
990,120,7300,50,79.6
990,120,7300,60,79.0
990,120,7300,70,79.0
990,120,7300,80,79.0
990,120,7300,90,79.0
990,120,7300,100,79.0
990,120,7300,110,79.0
990,120,7300,120,79.0
990,120,7300,130,79.0
990,120,7300,140,79.0
990,120,7300,150,79.0
990,120,7300,160,79.0
990,120,7300,170,79.0
